"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"24337","ONCOR ELECTRIC DELIVERY COMPANY","AMIGO ENERGY","Basics","0.0630","0.0600","0.0580","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.amigoenergy.com/","Lock in your energy rate for 3 months with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-888-857-8259 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=E2iBOqsyhLk=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=E2iBOqsyhLk=&RCID=mUrxqmy/vq8=&L=jfm4E/YMcQk=","","","(888) 857-8259","TRUE","FALSE","Spanish","2"
"24324","ONCOR ELECTRIC DELIVERY COMPANY","JUST ENERGY","Simple Choice","0.0710","0.0630","0.0580","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.justenergy.com/","Lock in your energy rate for 3 months! Transmission and distribution charges passed through at cost. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-866-326-5132 to sign up today!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=j6b1y2PbYAc=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=j6b1y2PbYAc=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=","https://www.justenergy.com/affiliatepartner/ptc","","(866) 326-5132","TRUE","FALSE","English","3"
"24325","ONCOR ELECTRIC DELIVERY COMPANY","JUST ENERGY","Simple Choice","0.0710","0.0630","0.0580","","False","False","1","Fixed","12","3","175.00 per ESIID","https://www.justenergy.com/","Lock in your energy rate for 3 months! Transmission and distribution charges passed through at cost. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at 1-866-326-5132 to sign up today!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=j6b1y2PbYAc=&RCID=nnkoyMHsHd8=&L=jfm4E/YMcQk=","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=j6b1y2PbYAc=&RCID=nnkoyMHsHd8=&L=jfm4E/YMcQk=","https://www.justenergy.com/affiliatepartner/ptc","","(866) 326-5132","TRUE","FALSE","Spanish","3"
"24258","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHERN FEDERAL POWER LLC","Sofed Mejor Tarifa  - 12","0.1120","0.1030","0.0990","","False","False","1","Fixed","6","12","249.00","https://southernfederal.com","12 Meses. Cero tarifas de uso mínimo. Cero tarifas de uso máximo. Cero tarifas de tarjeta de crédito.","https://bit.ly/3a0nNcO","False","","https://bit.ly/3qpHDWR","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Better%20Rate%2012","","(844) 644-0474","TRUE","FALSE","Spanish","5"
"24200","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHERN FEDERAL POWER LLC","Sofed Mejor Tarifa - 3","0.0720","0.0630","0.0590","","False","False","1","Fixed","6","3","249.00","https://southernfederal.com","3 Meses. Cero tarifas de uso mínimo. Cero tarifas de uso máximo. Cero tarifas de tarjeta de crédito.","https://bit.ly/3a0nNcO","False","","https://bit.ly/37thRYY","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Better%20Rate%203","","(844) 644-0474","TRUE","FALSE","Spanish","5"
"24193","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHERN FEDERAL POWER LLC","SoFed Better Rate - 3","0.0720","0.0630","0.0590","","False","False","1","Fixed","6","3","249.00","https://southernfederal.com","Not Available Online. Please call our Welcome Center to claim this rate ! 1.844.644.0474. Zero minimum usage fees. Zero maximum usage fees. Zero credit card fees. A short-term product priced perfectly for Texas residents looking for the best possible rate.","https://bit.ly/2PKZl6o","False","","https://bit.ly/2VyYjNp","","","(844) 644-0474","TRUE","FALSE","English","5"
"24154","ONCOR ELECTRIC DELIVERY COMPANY","Iberdrola Texas","Wind By TX 36","0.1080","0.1050","0.1030","","False","False","1","Fixed","100","36","250","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003JVH/M2hrVUe_esXthA3.8K_fchBwC7M4EWV2EzsCh_hTV.g","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","FALSE","FALSE","Spanish","1"
"24129","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","You Got This 30","0.0960","0.0880","0.0830","","False","False","1","Fixed","15","30","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 30 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX1805_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-30-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","3"
"24130","ONCOR ELECTRIC DELIVERY COMPANY","FIRST CHOICE POWER ","You Got This 30","0.0960","0.0880","0.0830","","False","False","1","Fixed","15","30","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX1805_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-30-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","3"
"24066","ONCOR ELECTRIC DELIVERY COMPANY","VARSITY ENERGY LLC","PURE 24","0.0990","0.0960","0.0940","","False","False","1","Fixed","100","24","150.00","http://varsityenergy.com/","This product requires auto-pay and e-bill.","https://signup.varsityenergy.com/Home/TOS?productId=27232&ver=english","False","","https://signup.varsityenergy.com/Home/EFl?productId=27232&ver=english","https://signup.varsityenergy.com/Home/index?ProductCode=RN24000002&Promo=PTC","","(877) 827-7389","FALSE","FALSE","English",
"24067","ONCOR ELECTRIC DELIVERY COMPANY","VARSITY ENERGY LLC","Pure 24","0.0990","0.0960","0.0940","","False","False","1","Fixed","100","24","150.00","http://varsityenergy.com/","","https://varsityenergy.com/wp-content/uploads/2020/08/SPANISH-TOS-RES-TX.pdf","False","","https://signup.varsityenergy.com/Home/EFl?productId=27232&ver=spanish","https://signup.varsityenergy.com/Home/index?ProductCode=RN24000002","","(877) 827-7389","FALSE","FALSE","Spanish",
"24063","ONCOR ELECTRIC DELIVERY COMPANY","SPARK ENERGY LLC","Choice 24","0.0940","0.0910","0.0890","","False","False","1","Fixed","0","24","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=&ProductID=21456&type=TOS&title=Terms+of+Service","False","","https://www.sparkenergy.com/wp-content/uploads/EFL/ONCOR_Choice24_120820_English.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=49&ProductID=21456","","(877) 547-7275","TRUE","FALSE","English","2"
"24064","ONCOR ELECTRIC DELIVERY COMPANY","SPARK ENERGY LLC","Choice 24","0.0940","0.0910","0.0890","","False","False","1","Fixed","0","24","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=&ProductID=21456&type=TOS&title=Terms+of+Service","False","","https://www.sparkenergy.com/wp-content/uploads/EFL/ONCOR_Choice24_120820_Spanish.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=49&ProductID=21456","","(877) 547-7275","TRUE","FALSE","Spanish","2"
"24037","ONCOR ELECTRIC DELIVERY COMPANY","VARSITY ENERGY LLC","Pure 12","0.0980","0.0950","0.0930","","False","False","1","Fixed","100","12","150.00","http://varsityenergy.com/","","https://signup.varsityenergy.com/Home/TOS?productId=27294&ver=spanish","False","","https://signup.varsityenergy.com/Home/EFl?productId=27686&ver=spanish","https://signup.varsityenergy.com/Home/index?ProductCode=RN12000006&Promo=PTC","","(877) 827-7389","FALSE","FALSE","Spanish",
"24027","ONCOR ELECTRIC DELIVERY COMPANY","VARSITY ENERGY LLC","PURE 12","0.0980","0.0950","0.0930","","False","False","1","Fixed","100","12","150.00","http://varsityenergy.com/","This product requires auto-pay and e-bill.","https://varsityenergy.com/wp-content/uploads/2020/06/Pure-12-TOS_ON_6-21-2020.pdf","False","","https://signup.varsityenergy.com/Home/EFl?productId=27686&ver=english","https://signup.varsityenergy.com/Home/index?ProductCode=RN12000006&Promo=PTC","","(877) 827-7389","FALSE","FALSE","English",
"23929","ONCOR ELECTRIC DELIVERY COMPANY","ATG Clean Energy","Texas Clean Autopay 12","0.1080","0.1050","0.1030","","False","False","1","Fixed","100","12","150.00","https://atgcleanenergy.com/","100% renovable hecho en Texas!","https://bit.ly/2UdgGWY","False","","https://bit.ly/32XXz7F","https://atgcleanenergy.com/es/customers/new/residential-pricing-options?zip=75001&tdspId=1","","(888) 311-7175","FALSE","FALSE","Spanish","3"
"23919","ONCOR ELECTRIC DELIVERY COMPANY","ATG Clean Energy","Texas Clean Autopay 36","0.1030","0.1000","0.0980","","False","False","1","Fixed","100","36","150.00","https://atgcleanenergy.com/","100% renovable hecho en Texas!","https://bit.ly/2UlqKNt","False","","https://bit.ly/2R2fcgR","https://atgcleanenergy.com/es/customers/new/residential-pricing-options?zip=75001&tdspId=1","","(888) 311-7175","FALSE","FALSE","Spanish","3"
"23924","ONCOR ELECTRIC DELIVERY COMPANY","ATG Clean Energy","Texas Clean Autopay 24","0.1040","0.1010","0.0990","","False","False","1","Fixed","100","24","150.00","https://atgcleanenergy.com/","100% renovable hecho en Texas!","https://bit.ly/3b5NcRE","False","","https://bit.ly/3lSbKnq","https://atgcleanenergy.com/es/customers/new/residential-pricing-options?zip=75001&tdspId=1","","(888) 311-7175","FALSE","FALSE","Spanish","3"
"23912","ONCOR ELECTRIC DELIVERY COMPANY","ATG Clean Energy","Texas Clean Autopay 36","0.1030","0.1000","0.0980","","False","False","1","Fixed","100","36","150.00","https://atgcleanenergy.com/","100% Renewable, made in Texas!","https://bit.ly/2WrGuS6","False","","https://bit.ly/2R2fhRH","https://atgcleanenergy.com/customers/new/residential-pricing-options?zip=75001","","(888) 311-7175","FALSE","FALSE","English","3"
"23907","ONCOR ELECTRIC DELIVERY COMPANY","ATG Clean Energy","Texas Clean Autopay 24","0.1040","0.1010","0.0990","","False","False","1","Fixed","100","24","150.00","https://atgcleanenergy.com/","100% Renewable, made in Texas!","https://bit.ly/2x610wL","False","","https://bit.ly/3jO41ox","https://atgcleanenergy.com/customers/new/residential-pricing-options?zip=75001","","(888) 311-7175","FALSE","FALSE","English","3"
"23901","ONCOR ELECTRIC DELIVERY COMPANY","ATG Clean Energy","Texas Clean Autopay 12","0.1080","0.1050","0.1030","","False","False","1","Fixed","100","12","150.00","https://atgcleanenergy.com/","100% Renewable, made in Texas!","https://bit.ly/3b8zf5m","False","","https://bit.ly/3lODoS9","https://atgcleanenergy.com/customers/new/residential-pricing-options?zip=75001","","(888) 311-7175","FALSE","FALSE","English","3"
"23889","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","24 Months PTC Texas Summer Savings Product","0.1040","0.0960","0.0920","","False","False","1","Fixed","11","24","200.00","https://www.summerenergy.com/","NEW CUSTOMERS ONLY PROMO CODE PTCONC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/UBEFL24MPTCSUMRES4ALLONC121720.pdf","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","English","4"
"23894","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","24 Months PTC Texas Summer Savings Product","0.1040","0.0960","0.0920","","False","False","1","Fixed","11","24","200.00","https://www.summerenergy.com/","NUEVOS CLIENTES. CÓDIGO DE PROMOCIÓN PTCONC2019. Administración de cuenta en línea disponible. Servicio al cliente disponible Lunes a Viernes de 8AM a 7PM CST y Sabados de 8AM a 5PM CST. Llamada gratuita 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf#page=7","False","","https://www.summerenergy.com/PDF/UBEFL24MPTCSUMRES4ALLONC121720.pdf#page=2","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","Spanish","4"
"23855","ONCOR ELECTRIC DELIVERY COMPANY","SUMMER ENERGY LLC","6 Months PTC Texas Summer Savings Product","0.0930","0.0850","0.0810","","False","False","1","Fixed","11","6","100.00","https://www.summerenergy.com/","NUEVOS CLIENTES. CÓDIGO DE PROMOCIÓN PTCONC2019. Administración de cuenta en línea disponible. Servicio al cliente disponible Lunes a Viernes de 8AM a 7PM CST y Sabados de 8AM a 5PM CST. Llamada gratuita 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf#page=7","False","","https://www.summerenergy.com/PDF/UBEFL6MPTCSUMRES4ALLONC121720.pdf#page=2","https://www.summerenergy.com/Signup?promocode=PTCONC2019","","(888) 594-9299","TRUE","FALSE","Spanish","4"
"23838","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHERN FEDERAL POWER LLC","Variable Advantage: Month-to-Month","0.0910","0.0820","0.0780","","False","False","0","Variable","6","0","0.00","https://southernfederal.com","This product requires enrollment in paperless eBilling and payments that auto withdraw from the customer’s preferred method each bill period. Customers not enrolled in eBilling and/or those who do not maintain an automated payment method is subject to additional fees - outlined on the Terms of Service (TOS). Prices on this EFL reflect eBilling and auto-pay discounts applied. No contracts - cancel anytime, without penalty.","https://bit.ly/2PKZl6o","False","","https://bit.ly/3oTc32b","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=VA","","(844) 644-0474","TRUE","FALSE","English","5"
"23761","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHERN FEDERAL POWER LLC","SoFed Better Rate - 12","0.1120","0.1030","0.0990","","False","False","1","Fixed","6","12","249.00","https://southernfederal.com","Our Most Popular Product - Twelve (12) Month Term - Zero Minimum Usage Fees - Zero Maximum Usage Fees - Zero Credit Card Fees","https://bit.ly/2PKZl6o","False","","https://bit.ly/2VAHstz","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Better%20Rate%2012","","(844) 644-0474","TRUE","FALSE","English","5"
"23647","ONCOR ELECTRIC DELIVERY COMPANY","FRONTIER UTILITIES","Eco Green 12","0.0910","0.0870","0.0860","","False","False","1","Fixed","100","12","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=SP&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=SP&prodcode=ECOG12&tdspcode=ONCOR_ELEC","https://newenroll.frontierutilities.com/?refid=PTCEG12&ul=1000&tdsp=ONCOR_ELEC","","(877) 261-1024","TRUE","FALSE","Spanish","1"
"23641","ONCOR ELECTRIC DELIVERY COMPANY","FRONTIER UTILITIES","Eco Green 12","0.0910","0.0870","0.0860","","False","False","1","Fixed","100","12","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=ECOG12&tdspcode=ONCOR_ELEC","https://newenroll.frontierutilities.com/?refid=PTCEG12&ul=1000&tdsp=ONCOR_ELEC","","(877) 261-1024","TRUE","FALSE","English","1"
"23635","ONCOR ELECTRIC DELIVERY COMPANY","TOMORROW ENERGY CORP","Earth Care","0.0950","0.0920","0.0900","","False","False","1","Fixed","100","12","175.00","https://tomorrowenergy.com/","Tomorrow Energy Earth Care Plans have no base fees and a fixed monthly per kWh energy supply charge! Auto Pay and Paperless Communications enrollment is required. Tomorrow Energy is committed to giving back to the community by working with the Arbor Day Foundation, a nonprofit membership organization dedicated to planting trees. For every calendar quarter you remain a customer, Tomorrow Energy will plant a tree on your behalf!","https://api.tomorrowenergy.com/api/document/termsandconditions/electric/en/8267/0/VTX_TE_TOS_RE120-dual.pdf/","False","","https://api.tomorrowenergy.com/api/document/efacts/electric/en/8267/Electricity-Facts-Label-Dual.pdf/","https://tomorrowenergy.com/rates/powertochoose","","(888) 682-8082","FALSE","FALSE","English",
"23563","ONCOR ELECTRIC DELIVERY COMPANY","Iberdrola Texas","Wind by TX 12","0.1170","0.1130","0.1110","","False","False","1","Fixed","100","12","150","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003IH7/rj2T0ac0VpVPvFjfrMf.svwI_X8gj_Ynmx4oYPfClvI","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English","1"
"23564","ONCOR ELECTRIC DELIVERY COMPANY","Iberdrola Texas","Wind by TX 12","0.1170","0.1130","0.1110","","False","False","1","Fixed","100","12","150","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS-ES","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003JSM/8fxc4sCzTOzGcdrwHgPFmTNK1_hGGOaCYYE1T1F6Gc8","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","Spanish","1"
"23565","ONCOR ELECTRIC DELIVERY COMPANY","Iberdrola Texas","Wind by TX 24","0.1140","0.1100","0.1090","","False","False","1","Fixed","100","24","150","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003IH8/CvKkoh1AaWoBQAZGy0FoDHDwFA3sR0ONfPEPWtkd6J8","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English","1"
"23566","ONCOR ELECTRIC DELIVERY COMPANY","Iberdrola Texas","Wind by TX 24","0.1140","0.1100","0.1090","","False","False","1","Fixed","100","24","150","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS-ES","False","","https://iberdrola.my.salesforce.com/sfc/p/58000000JnCN/a/4I0000003JSN/ejsy1sRNJ6yiKnORnMiyXNtaHKC_AjU0dUe2qFzRhDc","https://iberdrolatexas.com/lp/PTC?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","Spanish","1"
"23532","ONCOR ELECTRIC DELIVERY COMPANY","STREAM ENERGY","Simple & Secure Plus - 36 Month Plan","0.1290","0.1040","0.1040","MÁS obten $50 en tu factura. En cada mes donde tu uso total de kilovatios por hora sea menos o igual a 999 kWh, el precio será de 12.4¢ por kWh. En cada mes donde tu uso total de kilovatios por hora sea mas o igual a 1000 kWh, tu precio será 10.4¢ por kWh.","False","False","1","Fixed","10","36","250.00","www.mystream.com","Un plan de tarifa fija por 36 meses para clientes nuevos con Stream. Nuestro plan Simple & Secure no es como todos esos planes de energía que te muestran un cargo de energía MÁS un cargo de trasmisión y distribución. Te damos un precio que incluye todo, para que sepas que es lo que pagarás cada mes. No hay uso mínimo. Por favor ten en cuenta que este producto contiene precios fijos que son basados en tu consumo.  MÁS obten $50 en tu factura.","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349d.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188285e4b6.pdf","https://mystream.com/es/services/energy?utm_source=power_to_choose&utm_medium=affiliate&utm_campaign=simple_secure_36","","(888) 685-7693","TRUE","TRUE","Spanish","3"
"23554","ONCOR ELECTRIC DELIVERY COMPANY","Bulb","Simply-Flex","0.0910","0.0880","0.0860","","False","False","0","Variable","100","0","0.00","https://www.bulb.com","Doing good for your budget (and Texas) is easier than ever. At Bulb, we’re proud to supply our members with 100% green energy that is affordable and helps the planet.And it all comes with no annual contracts and no cancellation fees.We're also offering $100 in credit and a $10 donation to Feeding Texas for Essential Workers. To take advantage of this offer visit frontline.bulb.com","https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_Terms_of_Service.pdf","False","","https://storage.googleapis.com/bulb-platform-prod-9330-web-us-static-pages/documents/Bulb_EFL_Legal_Oncor.pdf","https://bulb.com/?utm_source=powertochoose&utm_campaign=oncor&utm_medium=broker","","(833) 439-2852","FALSE","FALSE","English",
"23514","ONCOR ELECTRIC DELIVERY COMPANY","STREAM ENERGY","Smart Choice 60 Month Plan","0.1320","0.1070","0.1050","Minimum Usage Fee of $10.95 if monthly usage is below 1,000 kwh.
","False","False","1","Fixed","10","60","300.00","www.mystream.com","Enjoy peace of mind at a competitive price. This offer is for new customers only.","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188273c162.pdf","https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate","","(888) 685-7693","TRUE","TRUE","English","3"
"23433","ONCOR ELECTRIC DELIVERY COMPANY","GREEN ENERGY EXCHANGE","Texas Green 24 Autopay","0.0950","0.0920","0.0900","","False","False","1","Fixed","100","24","150.00","https://getgex.com","100% Renewable, made in Texas!","https://bit.ly/2Qr439K","False","","https://bit.ly/31WGqMh","https://getgex.com/customers/new/residential-pricing-options?zip=75001","","(800) 791-8494","FALSE","FALSE","English","3"
"23440","ONCOR ELECTRIC DELIVERY COMPANY","GREEN ENERGY EXCHANGE","Texas Green 24 Autopay","0.0950","0.0920","0.0900","","False","False","1","Fixed","100","24","150.00","https://getgex.com","100% renovable hecho en Texas!","https://bit.ly/3d4rajY","False","","https://bit.ly/2Z8jQP1","https://getgex.com/es/customers/new/residential-pricing-options?zip=75001","","(800) 791-8494","FALSE","FALSE","Spanish","3"
"23523","ONCOR ELECTRIC DELIVERY COMPANY","STREAM ENERGY","Smart Choice 60 Month Plan","0.1320","0.1070","0.1050","Se aplica un cargo de uso mínimo de $10.95 en los meses de facturación donde el uso mensual sea de 999 kWh o menos.
","False","False","1","Fixed","10","60","300.00","www.mystream.com","Disfrute de la tranquilidad a un precio competitivo. Este plan es solo para nuevos clientes","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349d.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188273c163.pdf","https://mystream.com/es/services/energy?utm_source=power_to_choose&utm_medium=affiliate","","(888) 685-7693","TRUE","TRUE","Spanish","3"
"22940","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","Texas Ahorrador a Precio Fijo Autopay E-Plan","0.0990","0.0930","0.0890","","False","False","1","Fixed","16","18","175.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUF18PTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUF18PTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","Spanish","4"
"22935","ONCOR ELECTRIC DELIVERY COMPANY","SOUTHWEST POWER & LIGHT","Texas Ahorrador a Precio Fijo Autopay E-Plan","0.0990","0.0930","0.0890","","False","False","1","Fixed","16","9","175.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUF9PTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUF9PTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","Spanish","4"
"22930","ONCOR ELECTRIC DELIVERY COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1160","0.0930","0.0910","$9.95 para el uso de menos de 1,000 kWh
","False","False","1","Fixed","16","18","175.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF18&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF18&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
